vid_id,user_name,vid_caption,vid_hashtags_normalized,hashtag_count,vid_duration_sec,user_nfollower,music_id,music_title,initial_views,current_views,initial_growth_rate,current_growth_rate,new_growth_rate,view_growth_per_hour,like_growth_per_hour,comment_growth_per_hour,share_growth_per_hour,initial_engagement_rate,current_engagement_rate,engagement_momentum,time_diff_hours,viral_acceleration,post_hour,post_day,continuing_viral
7.486083951744798e+18,godaumoi17,"Giai Điệu Này, Vị Tướng Này Quen Quen 🗿",['godaumoi'],1,57.0,937500.0,7.486084118153858e+18,nhạc nền - Go Đầu Moi,1000000.0,1100000.0,792.5085051572491,631.4367482155533,-161.07175694169587,208.22849606968714,5.413940897811865,0.014575994724878099,0.0437279841746343,4.5798,4.408636363636364,-0.17116363636363552,480.2416666666667,0.00020822849606968714,8,Thursday,1
7.486084351202004e+18,ngnni_867,oàaaaaa 💋💋💋💋💋💋,"['cho', 'xuhuong']",2,10.0,33500.0,7.483471962723945e+18,Unknown,2400000.0,2400000.0,1918.9650381894032,1382.9910350487385,-535.9740031406648,0.0,4.332621545508,0.05157882792271429,0.6189459350725715,10.035458333333333,10.142166666666666,0.10670833333333363,484.695,0.0,8,Thursday,1
7.48608593897261e+18,solai1528,Anh ơi em bảo anh này …!,['solai'],1,31.0,2800000.0,7.48429846868694e+18,SỰ NGHIỆP CHƯỚNG,8700000.0,8900000.0,6976.273320231659,5139.023909453093,-1837.249410778566,412.5734036847389,7.63260796816767,0.0020628670184236943,0.2867385155608935,3.6062988505747127,3.5717752808988763,-0.03452356967583636,484.76222222222225,4.7422230308590674e-05,8,Thursday,0
7.486086805167558e+18,buonngu656,Má ! Nhìn mà nuwngs 🥹,"['figureskating', 'xh', 'fyp', 'yuzuruhanyu']",4,14.0,5583.0,7.484067493083434e+18,Unknown,1200000.0,1500000.0,930.4503444281639,865.8530640936507,-64.59728033451324,677.6636416514663,82.22318852037792,0.2913953659101305,3.2482677223160286,12.322,12.560666666666668,0.2386666666666688,442.6975,0.0005647197013762218,9,Thursday,1
7.486087702895447e+18,quanhieusuzotri,Đi biển gì chưa người đẹp,"['capcut', 'xh', 'quanhieusuzotri']",3,15.0,6530.0,7.466345594760465e+18,Unknown,6000000.0,6000000.0,4306.436447764122,3446.625729475942,-859.8107182881799,0.0,8.343649675404855,0.06329665270996787,8.631361733177437,11.461316666666667,11.561683333333333,0.10036666666666605,347.5697222222222,0.0,9,Thursday,1
7.486092830729932e+18,vdhiep2k1,Dựa trên một câu chuyện có thật,"['fyp', 'xuhuong', 'viral']",3,29.0,1600000.0,7.48429846868694e+18,SỰ NGHIỆP CHƯỚNG,2200000.0,2300000.0,1616.6030027176075,1330.3829253385245,-286.220077379083,271.7781082733786,13.317127305395552,0.05435562165467572,0.5435562165467572,7.982,7.864173913043477,-0.11782608695652286,367.9472222222222,0.00012353550376062664,9,Thursday,1
7.486094659261959e+18,_ttqueen,Mukboang xoài cóc chấm mắm đường😬🤤,[],0,108.0,2900000.0,7.48429846868694e+18,SỰ NGHIỆP CHƯỚNG,2600000.0,2800000.0,1998.9765923258092,1608.3216605027633,-390.6549318230459,454.25666889799226,17.943138421470692,0.1589898341142973,3.4069250167349416,6.859961538461539,6.725714285714286,-0.1342472527472527,440.27972222222223,0.0001747141034223047,9,Thursday,1
7.486097640195771e+18,faileaw2,กริ๊งๆ,"['cute', 'boy', 'dance', 'tiktokuni', 'foryoupageofficiall', 'fypppppppppppppp', 'newtrend', 'เทรนด์วันนี้']",8,8.0,16600.0,7.48609765821922e+18,Unknown,1400000.0,1400000.0,1141.8522610827072,804.7819376274837,-337.0703234552235,0.0,4.478859297284286,0.0467359231020969,0.1830490321498795,4.871928571428572,5.062714285714286,0.19078571428571411,513.5236111111111,0.0,9,Thursday,1
7.486098557850652e+18,tepgaofamily,"Trong bụng Mẹ, con đạp, Mẹ có đau không? Trời ơi, bả tình cảm, mà bả cười khoái chí, Mẹ cũng vui lây theo bả luôn á 😍🥰","['tepgaofamily', 'begaotihon']",2,22.0,262900.0,7.486098576540519e+18,nhạc nền - Tép Gạo Family (Bé Gạo Tí Hon),7700000.0,8600000.0,5732.111861377188,4947.636712423251,-784.4751489539367,2279.0916553591364,60.269312663941605,0.9876063839889591,1.5573792978287433,3.1483896103896103,3.117872093023256,-0.03051751736635433,394.89416666666665,0.0002959859292674203,9,Thursday,1
7.486102055120162e+18,anh_phuc24,Trả lời,"['haihuoc', 'haihuocvuinhon', 'xuhuong', 'xuhuongtiktok', 'fyp', 'fypシ']",6,14.0,116400.0,7.475312342566391e+18,nhạc nền - 𝙏𝙝𝙚 𝙌𝙪𝙤𝙘,3300000.0,3600000.0,2571.582755069947,2070.6130164869364,-500.96973858301044,658.8206013202033,9.00388155137611,0.08125454082949174,0.3777238114235832,2.396909090909091,2.321388888888889,-0.07552020202020193,455.3591666666667,0.00019964260646066767,9,Thursday,1
7.486102107561545e+18,smart_csnp,อ้ายมา 4 คน!!,"['smartboom', 'topformกอดกันมั้ยนายตัวท็อป', 'smartchisanupong', 'csnp_21', 'smartcsnp']",5,11.0,691500.0,7.465696476092042e+18,Chicken Banana,909800.0,948900.0,698.6778092872901,544.9378640919186,-153.73994519537143,89.0405933003216,12.752616943268567,0.05465407261400815,0.13891243456060404,17.783908551329965,17.696385288228473,-0.08752326310149172,439.12555555555554,9.786831534438515e-05,9,Thursday,1
7.486102486948908e+18,dorki.kimhoai,“Cho ta một chén vong tình thủy,"['kimhoai', 'manhba']",2,56.0,327500.0,7.483497171036868e+18,nhạc nền - Linh Miu :x,8300000.000000001,8500000.0,6329.9894690837855,4885.9903646992625,-1443.999104384523,466.7998342860567,16.571394117155087,0.42011985085745296,0.4831378284860709,4.442180722891566,4.4351529411764705,-0.007027781715095216,428.44916666666666,5.624094388988634e-05,10,Thursday,0
7.486102745036918e+18,at26th6_07,ước một lần nhảy mặt cười☺️,"['xuhuong', 'fyp', 'nhinemlancuoi', '263', 'foryoupage']",5,83.0,133300.0,7.48610277968313e+18,nhạc nền - Ánh Tuyết 🤎,797500.0,876600.0,619.6811243100625,506.48213222724803,-113.19899208281447,178.2295340533199,12.392698322291523,0.03605148602848443,0.13744629048359688,7.8601880877742945,7.829454711384896,-0.030733376389398437,443.8097222222222,0.0002234853091577679,10,Thursday,1
7.486103967013801e+18,btlien07,Trả lời,"['trangphuctaiche', 'baovemoitruong']",2,23.0,15400.0,7.486103995862289e+18,Unknown,5600000.0,6400000.0,4568.299131139417,3679.3156983817075,-888.9834327577096,1557.5877508703293,47.506426401544985,0.2531080095164285,0.7009144878916481,4.921910714285714,4.712015625,-0.20989508928571343,513.6147222222222,0.00027814066979827307,10,Thursday,1
7.486105778647043e+18,huyy_2227,,[],0,9.0,859.0,7.486105811282955e+18,nhạc nền - cai lon voi to 4 🐘,1300000.0,1400000.0,1043.6055411886355,805.5660779960585,-238.03946319257693,203.16359579248194,26.614431048815135,0.15237269684436144,3.453781128472193,13.941307692307692,14.056142857142856,0.11483516483516354,492.21416666666664,0.00015627968907113996,10,Thursday,1
7.486109022597303e+18,pchjs.cong,Bang Bang Bang  - Nhóm nhảy 7A3 ( Center,"['xuhuong', 'bigbang']",2,60.0,355.0,7.486109061352558e+18,nhạc nền - pchjs.cong,2200000.0,2200000.0,1496.6515256680461,1271.4866391959197,-225.16488647212645,0.0,8.451461718719987,0.2958011601551996,6.146517613614536,11.78959090909091,11.970727272727274,0.1811363636363641,260.31,0.0,10,Thursday,1
7.486112967260524e+18,music_ok66,“我肯定，在几百年前就说过爱你”,"['爱人错过', '无声卡清唱', '吉他弹唱']",3,58.0,486500.0,7.486113013734378e+18,原声 - 音乐晚听,6200000.0,7300000.0,4733.815155970938,4198.576701669717,-535.2384543012204,2564.349966423852,171.8114477503981,1.2378816656100595,7.226804450830856,12.008854838709677,11.381917808219178,-0.6269370304904989,428.9586111111111,0.0004136048332941697,10,Thursday,1
7.486114823948815e+18,tinalee150487,giỏi lắm con gái,"['xuhuong', 'tiktok']",2,97.0,37300.0,7.486114847808376e+18,nhạc nền - Tina lee,8100000.0,9300000.0,6189.051322007681,5349.643460963662,-839.4078610440192,2792.8356008960345,104.49859873352663,2.6206107388407793,1.9386933796219974,5.078432098765432,4.96894623655914,-0.10948586220629153,429.67083333333335,0.00034479451862914006,10,Thursday,1
7.486114839945825e+18,qh.masterd,Anh trai good night của em nè 💤,"['kotex', 'sieubandem', 'mooncushion', 'anhtraigoodnight', 'quanghungmasterd', 'capcut']",6,18.0,4400000.0,7.478659220658506e+18,Anh Trai Goodnight - Quang Hùng MasterD,3400000.0,3800000.0,2443.4171268369046,2185.0870999996805,-258.33002683722407,1150.8565089726849,82.28624039154697,0.5754282544863424,3.4525695269180545,13.761764705882355,13.176315789473684,-0.5854489164086711,347.5672222222222,0.0003384872085213779,10,Thursday,1
7.486118422334508e+18,tranbinh9188,quy tắc ở bệnh viện mà bạn nên biết,[],0,48.0,12600.0,7.486118482506272e+18,nhạc nền - 🍃🪻_tranmai _🌺,1600000.0,1700000.0,1186.1949153013584,978.0279313270977,-208.1669839742607,256.84436729600674,10.016930324544262,0.13612751466688355,0.39554032563585034,4.395125,4.428529411764706,0.03340441176470588,389.3408333333333,0.00016052772956000422,11,Thursday,1
7.486123125415939e+18,nvht1003,THCS Mê Linh có toẹt zời khum ạaaa? 😆,[],0,33.0,418.0,7.451142495267868e+18,原聲 - Jia Kai,4471.0,4821.0,3.580903715658144,2.7910266329192743,-0.7898770827388697,0.7310645576421195,0.07310645576421196,0.0,0.03759760582159472,17.311563408633415,17.19560257208048,-0.11596083655293299,478.75388888888887,0.00016351253805460065,11,Thursday,1
7.486136157424717e+18,dnkhaii,Muộn trend…💪🏻🐒 (DC: ? ),"['xuhuong', 'xuhuongtiktok']",2,13.0,913700.0,7.480831896436428e+18,原聲 - 你boss.,2400000.0,2500000.0,1867.5839731897947,1446.2050294511619,-421.37894373863287,225.43876018701397,18.260539575148133,0.23671069819636467,0.7507110714227565,8.268,8.3068,0.03880000000000017,443.57944444444445,9.393281674458915e-05,12,Thursday,1
7.486136887623568e+18,ltfang_521x,如果低头换来的是得寸进尺  那就抬起头不择手段,"['小佳琪', '糕冷小羊', '桂家团播', '快手', '搬运']",5,18.0,49800.0,7.486136892247494e+18,原聲 - 小虎牙．桂哥🖤,28700000.0,32000000.0,22638.582437350593,18528.08814737936,-4110.494289971233,7183.903701826876,217.69405157051142,2.129047824359602,4.136186979839717,4.8915156794425085,4.736384375,-0.15513130444250844,459.36027777777775,0.0002503102335131316,12,Thursday,0
7.486200002079952e+18,madababycat,Bang！,"['peekaboo', 'cat', 'cattiktok', 'fyp']",4,5.0,27600.0,7.486200041813593e+18,Unknown,26200000.0,26700000.0,21476.793700504837,15401.41993657089,-6075.373763933947,973.3591597963733,0.0,0.38934366391854935,3.114749311348395,17.778625954198475,17.458052434456928,-0.32057351974154713,513.685,3.715111296932723e-05,16,Thursday,0
7.486228253028453e+18,starboyvntv,Sợ người nào đó...Xem Thêm,['tiktok'],1,23.0,108700.0,7.393308781348998e+18,nhạc nền - 🎶✈️TK Music🎶,735200.0,765300.0,593.2794745054491,444.08474535018087,-149.19472915526825,62.17645121420809,2.0656628310368137,0.03511626812762583,0.030984942465552206,5.094804134929271,5.0385469750424665,-0.056257159886804686,484.1061111111111,8.457079871355834e-05,18,Thursday,1
7.486231075446967e+18,starboyvntv,Show mặt 24h xoá,"['starboyvn', 'tiktok']",2,18.0,108700.0,7.477884355361345e+18,suara asli - nell,1200000.0,1200000.0,930.764079745798,693.1665968151563,-237.59748293064172,0.0,4.751967415080582,0.17876448847207904,0.1448218640786463,6.774416666666666,6.973999999999999,0.199583333333333,441.9222222222222,0.0,18,Thursday,1
7.486280563813371e+18,van_thao6789,nữa nà 😝😝,"['xuhuongtiktok', 'trending', 'fyp']",3,13.0,5541.0,7.421776695318875e+18,nhạc nền - Nghệ sĩ 12a5,1500000.0,2700000.0,1186.4749762540216,1562.726842582763,376.25186632874147,2588.9998669541733,184.46624052048486,1.8748674036526471,74.94291614876681,6.7506666666666675,8.344074074074074,1.5934074074074065,463.49944444444446,0.0017259999113027821,21,Thursday,1
7.486287837025881e+18,_ngoctongtaibadao,tui cuq k ngờ lun,[],0,9.0,7505.0,7.216687608465788e+18,nhạc nền - Quân A.P,4000000.0,4000000.0,2737.4208856849236,2329.567468884501,-407.85341680042256,0.0,1.9544419579599537,0.07817767831839814,1.1726651747759722,4.7223500000000005,4.7433000000000005,0.020950000000000024,255.8275,0.0,22,Thursday,1
7.486297469324643e+18,tystore1,siêu nghiện,"['xuhuong', 'tiktok', 'viral', 'kamenrider', 'henshin', 'cosplay', 'kamenridergeats', 'kamenriderw']",8,15.0,31600.0,7.481442739168087e+18,Bắc BLing Remix Căng Đét,1200000.0,1400000.0,970.406858799737,813.3345554868453,-157.0723033128918,412.61430705725195,17.948722356990462,0.19186565278162218,1.1470677736191606,6.69575,6.459642857142857,-0.23610714285714351,484.71416666666664,0.0003438452558810433,22,Thursday,1
7.486316793707892e+18,kliiicute,bạn thân ơi 🗿,"['aov', 'rov', 'lienquanmobile', 'xh', 'kliii', 'viral']",6,54.0,62700.0,7.25493463073753e+18,nhạc nền - Thuyseo🦪,1500000.0,1700000.0,1162.70432106142,989.8693663574458,-172.83495470397418,468.05249208698757,21.530414636001428,0.18254047191392514,0.9407855090948449,5.6058666666666666,5.548,-0.05786666666666651,427.3025,0.00031203499472465837,23,Thursday,1
7.486338319932984e+18,kun1999_,Vấn đề kỷ lăng 😂,"['livehighlights', 'lienquanmobile', 'lienquan', 'kun1999_']",4,56.0,368400.0,7.486338350878625e+18,nhạc nền - ɴʜᴀ sĩ ᴋᴜɴ 🇻🇳,2300000.0,2600000.0,1861.489866345927,1511.8759796504078,-349.61388669551934,619.6448058274152,23.95959915866007,0.14664927071248826,0.19208988980649871,2.9519565217391306,3.082346153846154,0.13038963210702326,484.1483333333333,0.00026941078514235444,1,Friday,1
7.486344413799534e+18,ngansh66,Nghe chưa 🙄🙄,"['ngansh', 'cocavamonghoi', 'viral', 'fypシ']",4,8.0,20300.0,7.411734179476491e+18,nhạc nền - Yến Nhi 🇻🇳🇰🇷,2100000.0,2100000.0,1440.5767795029553,1225.8605995431237,-214.7161799598316,0.0,4.308103368371124,0.09007852497503259,1.5665830430440448,8.43347619047619,8.508523809523808,0.07504761904761814,255.33277777777778,0.0,1,Friday,1
7.486345670538972e+18,mongtoii32,Không động tác thừa tí nào luôn @bi,"['billiards', 'biamiranda']",2,10.0,1038.0,7.372953355542203e+18,nhạc nền - Pháp sư k3,1800000.0,1900000.0,1516.3030659273597,1106.4369720767013,-409.86609385065844,188.6343605871559,4.904493375266053,0.06224933899376145,3.20678412998165,2.6678333333333333,2.76121052631579,0.0933771929824565,530.1261111111111,0.00010479686699286439,1,Friday,1
7.486345711257275e+18,beemday777,🫤,"['capcut', 'volleyball', 'fyp', 'bongchuyen', '4u']",5,8.0,10400.0,7.419883414086372e+18,som original,3700000.0,4000000.0,2997.707833762247,2335.1531852381345,-662.5546485241125,626.732218214231,67.4781688277322,0.19219788025236417,1.253464436428462,11.085243243243244,11.12865,0.04340675675675598,478.67333333333335,0.00016938708600384623,1,Friday,1
7.486346432585158e+18,opposuria,Pesona Oppo 😎,"['fyp', 'oppoa5pro', 'opporeno13series', 'findx8series', 'oppo', 'foryourepage']",6,13.0,201900.0,7.3207761309775e+18,suara asli - ᴘᴛʀᴀ ft 𝗔𝗣,1300000.0,1800000.0,1094.4956690245097,1047.675712031456,-46.819956993053665,942.8141325743331,13.765086335585263,0.22627539181783995,0.5185477729158832,2.079076923076923,1.9715,-0.10757692307692301,530.3272222222222,0.0007252416404417947,1,Friday,1
7.486348059841023e+18,nqc_vaz,chị nào cũng bảnh=)),"['quynu', 'khinhanchimtrove', 'truongphongdo', 'macvuvangian', 'ngvan', 'xh', 'vairal']",7,29.0,8434.0,7.486348087162621e+18,nhạc nền - 𝙣𝙫,2600000.0,2800000.0,1914.2176882712854,1626.0359324904723,-288.1817557808131,549.8705894841833,38.216005969150736,0.5636173542212878,1.3801751796053,11.650423076923076,11.39707142857143,-0.2533516483516465,363.72194444444443,0.0002114886882631474,1,Friday,1
7.486352251427081e+18,trangrung08,Nay tiêu còn không hết 100 tệ,"['fyp', 'vtvcab', 'trangrung', 'vlog', 'trungquoc', 'xuhuong']",6,344.0,3000000.0,7.486352989373533e+18,nhạc nền - Trang Rừng 🤭🤭,1200000.0,1200000.0,926.5155231027288,696.2319187200808,-230.28360438264804,0.0,6.069259589235624,0.053689604058622824,0.11671653056222353,10.2185,10.452583333333333,0.23408333333333253,428.3883333333333,0.0,2,Friday,1
7.486353037661933e+18,linh.a662,,"['xhtiktok', 'xhhhhhhhhhhhhhhhhhhhhhhhhhhhhh', 'nhanvatchinh']",3,15.0,95800.0,7.449407552499338e+18,em của ngày hôm qua,610800.0,619000.0,460.21709451332265,359.4977485412948,-100.71934597202784,20.778065345326237,2.0271283263732913,0.012669552039833071,0.05574602897526552,9.734446627373936,9.74523424878837,0.010787621414433346,394.64694444444444,3.401778871205998e-05,2,Friday,1
7.486354637579193e+18,quanmanhvu,Cv của a thoi,"['capcut', 'dance']",2,15.0,27200.0,7.484294881741917e+18,nhạc nền - Cương Cáo,742300.0,784100.0,556.079947261177,455.0228199724771,-101.05712728869992,107.64033193394225,2.832640314051112,0.007725382674684851,0.16480816372661014,7.7622255152903135,7.514092590230838,-0.24813292505947526,388.3302777777778,0.00014500920373695575,2,Friday,1
7.486356224599018e+18,www.tiktok.nini132051121,"Này có phải ma k dị mng ơi.. tối qua nhà ngoại e, e xem xong rén lun 😰😰","['xuhuongtiktok', 'ma', 'camera']",3,73.0,2240.0,7.008585113958025e+18,Stealthy mischief(1088178),4600000.0,4600000.0,3017.348661561711,2690.7648271541066,-326.5838344076046,0.0,4.863973866649052,0.2269854471102891,2.1617661629551344,4.653608695652174,4.6832391304347825,0.029630434782608184,185.0338888888889,0.0,2,Friday,1
7.486358689469828e+18,ubt.huy,Ngài Lý Thường Kiệt ❤❤,"['vietnam', 'xuhuong', 'minecraftbuilding']",3,37.0,30100.0,7.462309776674049e+18,Unknown,4100000.0,4400000.0,3395.139751634946,2556.951081199662,-838.1886704352842,584.5778617116115,15.78360226621351,0.13640150106604268,0.38971857447440766,8.411682926829268,8.042022727272727,-0.3696601995565416,513.1908333333333,0.00014257996627112476,2,Friday,1
7.486365824094146e+18,mchibi02,Sắp cạn ý tưởng về series này rồi 😭,"['mchibi02', 'vtvcab']",2,153.0,1500000.0,7.486365869426085e+18,nhạc nền - Nhật Minh,2900000.0,3100000.0,2160.3523609195568,1811.9986458719798,-348.353715047577,542.8226779252111,18.998793727382388,0.4749698431845597,3.2569360675512664,9.393965517241378,9.070967741935485,-0.32299777530589324,368.44444444444446,0.0001871802337673142,3,Friday,1
7.486373900469751e+18,lim.yeu,Lần đầu mukbang một thứ quả siêu ngọt 😆,['trending'],1,15.0,2192.0,6.999894365447391e+18,Monkeyshine-JP,3800000.0,3900000.0,2607.048598015784,2278.086543599153,-328.96205441663096,393.1186759762993,7.076136167573388,0.08648610871478585,3.144949407810395,6.6081315789473685,6.509205128205128,-0.09892645074224049,254.3761111111111,0.0001034522831516577,3,Friday,1
7.486385860816948e+18,mthien1611,chỉ cần chúng ta tử tế với nhauu,"['xẻoquýt', 'caolanh', 'dulich']",3,38.0,9706.0,6.868278635426582e+18,Unknown,1000000.0,1000000.0,843.4650669570685,582.7083247006174,-260.75674225645116,0.0,1.507900771751992,0.005654627894069971,0.196027100327759,6.691,6.782100000000001,0.09110000000000085,530.5388888888889,0.0,4,Friday,1
7.486388765020179e+18,chip_suy02,"""Làm gì có ai thương em""","['buon', 'buon_tam_trang', 'tinhyeu', 'xhhhhhhhhhhhhhhhhhhhhhhh', 'fyp']",5,17.0,1412.0,7.45810026652982e+18,nhạc nền - yen trang,1200000.0,1300000.0,885.1390682559011,756.0956577329441,-129.04341052295695,274.9972500274997,9.89990100098999,0.08799912000879992,1.1577384226157739,8.985166666666666,8.628153846153847,-0.3570128205128196,363.64,0.00022916437502291644,4,Friday,1
7.486394832445853e+18,myanhcuaanhoi,,[],0,15.0,117000.0,7.483275173114793e+18,nhạc nền - btn,2800000.0,2900000.0,2300.1137278454325,1684.490425511317,-615.6233023341156,198.31126936840064,13.088543778314442,0.5949338081052019,4.362847926104814,14.639285714285712,14.465517241379311,-0.17376847290640107,504.2577777777778,7.082545334585737e-05,4,Friday,1
7.486406164373114e+18,ping_krittanun,Sigma sigma boyyy,['pingkrittanun'],1,15.0,1200000.0,7.416302219572693e+18,Sigma Boy - Сигма Бой,991200.0,1000000.0,776.4421424051707,581.6026481014793,-194.83949430369137,19.873768946106832,13.550297008709203,0.08807693055660981,0.16712032977408017,26.343623890234056,26.7631,0.4194761097659452,442.7947222222222,2.0050210801157013e-05,5,Friday,1
7.486417867202629e+18,phathuy.2k,"Gặp đúng người, em sẽ là công chúa♥️","['xuhuong', 'tinhyeu', 'chuphinhcuoi']",3,11.0,115900.0,7.471568083984223e+18,nhạc nền,968100.0,1100000.0,730.5970915814343,640.132630308211,-90.46446127322326,335.3560350526298,16.52626404732444,0.08390257131718562,0.5491804668033968,9.860654891023653,9.320818181818181,-0.5398367092054723,393.31333333333333,0.00034640639918668507,6,Friday,1
7.486426328829283e+18,danghuynh_686,tập luyện đi đá gà chạy cho nhanh 😅,[],0,24.0,8644.0,7.486426387021221e+18,nhạc nền - Đăng 686,24700000.0,28400000.0,20675.92510348426,16547.86109507866,-4128.064008405599,7093.603614542526,23.964877076157183,0.19171901660925747,1.3420331162648023,1.8178137651821862,1.6309859154929578,-0.1868278496892284,521.5966666666667,0.0002871904297385638,6,Friday,0
7.486431685974756e+18,haibinhbong,em cưới rồi à,"['aov', 'lienquanmobile', 'haibinhbong']",3,52.0,39900.0,7.48643182087614e+18,nhạc nền - Hải Bình Bông,717800.0,822900.0,558.1049381902798,479.1932890552462,-78.91164913503354,243.78190552710203,8.582236445768578,0.10669807473117691,0.45230705592564124,3.7524380050153248,3.77761574917973,0.025177744164405436,431.12305555555554,0.0003396237190402647,7,Friday,1
7.486435609247092e+18,__phuong_2007,hay quá anh Quân ơi😆,"['xuhuong', 'thịnhhành', 'bongda', 'fyp', 'fy']",5,14.0,13000.0,7.383107135846059e+18,nhạc nền - ɴᴅᴋ ꜱᴇᴠᴇɴ ᴍᴜꜱɪᴄ 🎧✈,4500000.0,5000000.0,3585.6422914556138,2927.10817648641,-658.534114969204,1103.35020028871,28.46643516744872,0.10150821842656133,1.324020240346452,6.092777777777777,5.7661,-0.3266777777777774,453.16527777777776,0.0002451889333974911,7,Friday,1
7.486435863874866e+18,kablia212,ตอบกลับ,['kablia212'],1,10.0,193300.0,7.486435916178492e+18,เสียงต้นฉบับ - kablia212,933300.0,979800.0,614.6795100243904,575.0701213567381,-39.6093886676523,250.75496117342536,15.099223468507335,0.566220880069025,0.5176876617773943,8.146790956819887,8.105531741171667,-0.04125921564821944,185.44,0.00026867562538671953,7,Friday,1
7.486443759664631e+18,ntn_020307,Trả lời,"['tinhyeunguoilinh', 'hậuphương2025_2027', 'chúbộđội2025', 'xhtiktok']",4,38.0,18700.0,7.486443840275058e+18,nhạc nền - Phương Nhi❤️,10000000.0,10400000.0,7483.351102827688,6098.794608430997,-1384.556494396691,1084.142236449916,29.81391150237269,0.17617311342311134,0.542071118224958,3.4396400000000003,3.4204711538461536,-0.01916884615384662,368.9552777777778,0.0001084142236449916,8,Friday,0
7.486446280684637e+18,tai_phat_nguyen,Vì nhan sắc này mà hoàng thượng không ngủ được,"['learnontiktok', 'trending', 'xuhuong', 'taiphatnguyen', 'funny', 'virial', 'giaitri', 'tiktokgiaitri']",8,21.0,83300.0,6.972856138643688e+18,Người Nhìn Thiếp MEID,3700000.0,3800000.0,2693.341804284233,2209.67774240714,-483.664061877093,289.05934468640675,7.515542961846575,0.22257569540853317,5.781186893728134,8.90845945945946,8.800342105263157,-0.10811735419630253,345.94972222222225,7.812414721254237e-05,8,Friday,1
7.48644768776035e+18,taitoi.tiktokvn,Mỳ tôm thập cẩm cả nhà ơi,[],0,386.0,610600.0,7.367304051358535e+18,nhạc nền - Hưởng Đá Đời Thường🌏,2900000.0,3100000.0,2354.5358080015876,1806.4987335084147,-548.0370744931729,412.9226435307639,3.303381148246111,0.11355372697096007,0.15484599132403645,1.5537241379310345,1.5129032258064516,-0.04082091212458283,484.3522222222222,0.0001423871184588841,8,Friday,1
7.486451747699822e+18,song.loi.chua,,"['songloichua', 'loichua', 'conggiao', 'thienchualatinhyeu']",4,95.0,80800.0,7.486451821553192e+18,nhạc nền - Sống Lời Chúa,10300000.0,10800000.0,7015.227091490254,6335.887080412478,-679.3400110777757,2115.5862289440406,21.155862289440403,,8.88546216156497,,2.6564814814814817,,236.3411111111111,0.00020539672125670296,8,Friday,1
7.486452721885646e+18,melvingenuinoo,,[],0,12.0,1200000.0,7.452549280549965e+18,original sound,1000000.0,1100000.0,687.8307080491095,644.3195180490005,-43.51119000010897,394.6619774976896,33.151606109805925,0.09866549437442239,1.290544666417445,18.2422,17.425363636363635,-0.8168363636363658,253.3813888888889,0.0003946619774976896,8,Friday,1
7.486455262266592e+18,jsol.dreams,Nói chung là cái kiểu nó dzạy á,['vanmonngonbungvi'],1,53.0,5800000.0,7.486455376020409e+18,nhạc nền - JSOL,3500000.0,3700000.0,2552.1690702630376,2155.4775750229987,-396.6914952400389,579.4171707059555,46.06366507112346,0.5736229989988959,2.6073772681767995,14.7948,14.48691891891892,-0.3078810810810797,345.1744444444444,0.00016554776305884443,8,Friday,1
7.486458624663883e+18,cherry.nguyen.99,Masted Quang Hùng Lê mọi người thuộc hết chưa nè 🤣🤣🤣,"['cherry', 'ngoccherry']",2,19.0,143800.0,7.486458727441108e+18,nhạc nền - cherry,994200.0,999100.0,655.3785659391457,586.9035889827729,-68.47497695637276,26.43817528630116,1.079109195359231,-0.07014209769835002,0.07553764367514618,3.804264735465701,3.8067260534481036,0.0024613179824024556,185.33805555555554,2.6592411271676887e-05,9,Friday,1
7.4864606860763e+18,ankhang399.09,,['đámcuoique'],1,30.0,3944.0,7.475948359770295e+18,EM LÀ CÔ GIÁO VÙNG CAO ĐĂNG KHÔI MIX,2800000.0,3100000.0,2234.8003644852975,1812.0824984655753,-422.7178660197221,655.264259581723,24.026356184663175,0.19002663527869965,1.1117650270903232,3.8114285714285714,3.829612903225806,0.018184331797234776,457.8305555555556,0.00023402294985061533,9,Friday,1
7.486464351239441e+18,yn50kg1m64,3 cô công chúa Hải Sen,[],0,11.0,318400.0,7.484284045355617e+18,original sound - E💫,4000000.0,5200000.0,3329.244989659689,3032.431465752963,-296.813523906726,2337.7142025337143,55.52071231017572,0.3759823675741724,0.8746947307813648,5.214825,4.606442307692308,-0.6083826923076927,513.3219444444444,0.0005844285506334286,9,Friday,1
7.486464891490995e+18,hoanglong86a,Dễ mà 🤨,"['hwanglong', 'bongchuyen', 'volleyball', 'sportsontiktok', 'hwangteam']",5,31.0,281100.0,7.486464922042322e+18,nhạc nền - Hwang Long (Táo),2200000.0,2400000.0,1781.3152178973598,1397.8006318900125,-383.51458600734736,414.99348402592096,5.809908776362893,0.0041499348402592095,0.15769752392984995,2.2027727272727273,2.1430833333333332,-0.0596893939393941,481.9352777777778,0.00018863340182996409,9,Friday,1
