user_name,user_followers,vid_id,vid_caption,vid_postTime,vid_scrapeTime,vid_duration,vid_nview,vid_nlike,vid_ncomment,vid_nshare,vid_nsave,vid_hashtags,vid_url,music_id,music_title,music_nused,music_authorName,music_originality
zetvuhieu_2405,196.5K,7500070184888044808,"Đặc sản Ngoại hạng Anh ngày trước, những pha bắn Rocket không thể cản phá",2025-05-03 04:22:48,2025-05-14 09:17:08,01:00,978.7K,53.6K,631,1840,3236,"PremierLeague, epl, england, football",https://www.tiktok.com/@zetvuhieu_2405/video/7500070184888044808,7500070209169148689,nhạc nền - Zét Vũ Hiệu,21 videos,Zét Vũ Hiệu,false
therhythmtiktok_ufm,2425,7492047964328774920,có cháy không ạ !!!,2025-04-11 13:32:29,2025-05-14 09:17:23,00:24,2.1M,158.8K,935,7454,8286,"hiphop, ufm, viral, dance, xuhuong, therhythm, trend, nhinemhanhphucbenai",https://www.tiktok.com/@therhythmtiktok_ufm/video/7492047964328774920,7472966955092855568,nhạc nền - HIPHOP4LIFE 🔥,7440 videos,HIPHOP4LIFE 🔥,false
lmcgamer_2x,1.4M,7496372787976621333,haha,2025-04-23 05:15:01,2025-05-14 09:17:39,00:22,2.7M,120.1K,4627,3096,10.9K,lmcgamer,https://www.tiktok.com/@lmcgamer_2x/video/7496372787976621333,7496372877017615120,nhạc nền - Lê Mạnh Cường,78 videos,Lê Mạnh Cường,false
pear_11th3,12.4K,7497871883333913863,"Phần 1 | xh đi, đừng flop nha 🥲",2025-04-27 06:12:16,2025-05-14 09:17:55,02:57,834K,23.4K,93,392,1526,"pear_11th3, eira_gr🥕, xh, fpy, viral, uyn1411, lnh_5th8",https://www.tiktok.com/@pear_11th3/video/7497871883333913863,7497872229330717457,nhạc nền - 𝑝𝑒𝑎𝑟,2 videos,𝑝𝑒𝑎𝑟,false
dakquapepsioi01,4372,7503347572178914567,"khỏi cần chỉ, t biết nó ở đấy mà =))",2025-05-12 00:20:44,2025-05-14 09:18:10,00:13,1.6M,82K,944,9162,5230,"meme, aov, fyp",https://www.tiktok.com/@dakquapepsioi01/video/7503347572178914567,7503347611349404417,nhạc nền - Tleenh ✅,1 videos,Tleenh ✅,false
maiiu12a1,8497,7473811151420230919,anh lon anh lao,2025-02-21 10:04:20,2025-05-14 09:18:24,00:24,7M,205.9K,1751,8616,11.2K,"xuhuongtiktok, fyp",https://www.tiktok.com/@maiiu12a1/video/7473811151420230919,7364575870536764176,nhạc nền - MIRACLE ( leevux ) 🎧,4500 videos,Lucky Hotel Mini Tam Kỳ,false
lukquyen,32.8K,7476738621115125010,+1 điểm bản lĩnh nói được làm được  =))).,2025-03-01 07:24:25,2025-05-14 09:18:38,00:19,7.9M,511.2K,2950,49.1K,13.8K,"fyp, mebim, makeup, beauty, hexzecushion",https://www.tiktok.com/@lukquyen/video/7476738621115125010,7459012683339434753,nhạc nền - 𝘼𝙧𝙞𝙨 𝙈𝙪𝙨𝙞𝙘,81.6K videos,𝘼𝙧𝙞𝙨 𝙈𝙪𝙨𝙞𝙘,false
huyeefn_hoafng,4933,7501179986817092885,con trai chúng tôi thế thôi nhỉ,2025-05-06 04:09:24,2025-05-14 09:18:55,00:45,5.8M,327.8K,3696,62.7K,13.3K,yeuphankhanhhuyen,https://www.tiktok.com/@huyeefn_hoafng/video/7501179986817092885,7334411853246057248,sad hamster meme sound,495.5K videos,CrazyToastCat,false
anhvu2801,7015,7496077397335231752,bí mật về màu sắc những món ăn lề đường,2025-04-22 10:08:45,2025-05-14 09:19:13,01:32,1.1M,10.3K,90,346,1056,shorts,https://www.tiktok.com/@anhvu2801/video/7496077397335231752,7496077449991310097,nhạc nền - vũ rivew phim  36🥰,2 videos,vũ rivew phim  36🥰,false
piebychappin,37.2K,7498721628709293319,Ơ :)))),2025-04-29 13:09:43,2025-05-14 09:19:27,00:41,4.7M,145.2K,3893,5737,8027,"thaopie, piebychappin, chappinhomme, fypシ゚",https://www.tiktok.com/@piebychappin/video/7498721628709293319,7498721655482141456,nhạc nền - ThảoPie Chappin,6 videos,ThảoPie Chappin,false
tapthe12a1,11.8K,7502625020573748487,Học bài:❌,2025-05-10 01:36:52,2025-05-14 09:19:43,00:08,4.3M,173.3K,7255,275.3K,19.4K,"12a1, viral, fyp",https://www.tiktok.com/@tapthe12a1/video/7502625020573748487,7444540334320798465,Ê,11.7K videos,Sữa Dâu Trộn Sự Quý Tộc,false
haineymarlatui29,47.9K,7482616321885211922,"Cảm xúc , chung kết thôi 🥰",2025-03-17 03:32:54,2025-05-14 09:19:59,00:18,2.7M,68K,296,979,3217,"hảineymar, xuhuong, football, xh, tiktok",https://www.tiktok.com/@haineymarlatui29/video/7482616321885211922,7475262977697303297,nhạc nền - ᴅᴀɴɢ ᴍᴀɴʜ,9269 videos,ᴅᴀɴɢ ᴍᴀɴʜ,false
hg_kiie.26,17.1K,7485200992443665672,kỉ yếu quay trend nma kbt quay trend nàoo,2025-03-24 02:42:44,2025-05-14 09:20:14,00:15,18.6M,1.8M,9021,53.6K,79.4K,,https://www.tiktok.com/@hg_kiie.26/video/7485200992443665672,7471865229472860944,original sound - 音乐馆🎶,69.3K videos,音乐馆🎶,false
darla.lucifer,2932,7498744600295738642,du học sinh Hà Nội về báo nghỉ lễ.,2025-04-29 14:38:51,2025-05-14 09:20:29,00:09,3.4M,167.7K,900,10.3K,4532,,https://www.tiktok.com/@darla.lucifer/video/7498744600295738642,7498744633858476801,nhạc nền - Chất liệu friendzone,2 videos,Gái thẳng nhưng sợ zai,false
tinhhoaviet92,26.2K,7501531656008781063,,2025-05-07 02:54:03,2025-05-14 09:20:43,00:30,1.9M,71.3K,1024,6980,6892,"tiktoknews, foryou, fyp, xuhuongtiktok2024",https://www.tiktok.com/@tinhhoaviet92/video/7501531656008781063,7501531677517990657,nhạc nền - TIN HAY XƯA NAY 3,8 videos,TIN HAY XƯA NAY 3,false
hat03199604,283.8K,7502068571049086216,Yên tâm t tay lái lụa nạ,2025-05-08 13:37:34,2025-05-14 09:20:57,00:20,2.4M,70K,1238,31.6K,7093,"cọt, hàtvlog, hàt, capcut, títvamit, xuhuongtiktok, meme, toro, cat, lớphocwibu, memes, dog, fyp, hatsai, monkey, xuhuong",https://www.tiktok.com/@hat03199604/video/7502068571049086216,7502068593875176209,nhạc nền - Hà T,28 videos,Hà T,false
simmi_junmimg,170K,7501286773096516872,ណាផ្សេងអត់ដឹងទេតែបេីប៉ះអាបុិមួយនេះខ្មេឺតដាក់សាហាវ,2025-05-06 11:03:47,2025-05-14 09:21:13,00:36,1.1M,45.8K,0,1486,3228,"zhangyiran🐽🎃, tffamily_4th_generation, girl_fan_tf_family💝🎁",https://www.tiktok.com/@simmi_junmimg/video/7501286773096516872,7216741192301939482,suara asli - ✧A✧,47.2K videos,𝐚,false
shinmii_20.12.208,241.7K,7494836796002438407,"Chửi mắng , quan tâm ❌                                               ""u là trời , thấy t đẹp trai ghê hơm ✅",2025-04-19 01:54:35,2025-05-14 09:21:29,00:21,12.4M,622.9K,2820,28.6K,27.5K,,https://www.tiktok.com/@shinmii_20.12.208/video/7494836796002438407,7402645555287051025,original sound,31.4K videos,Shyun,false
