user_name,user_followers,vid_id,vid_caption,vid_postTime,vid_scrapeTime,vid_duration,vid_nview,vid_nlike,vid_ncomment,vid_nshare,vid_nsave,vid_hashtags,vid_url,music_id,music_title,music_nused,music_authorName,music_originality
binh____gay,148.6K,7491666602652372225,mãi không lấy đc ý#,2025-04-10 12:52:37,2025-05-15 15:23:27,00:07,7.3M,368.9K,6758,207K,20.4K,"fypage, xh, xhtiktok, xh, fypage, xh, xhtiktok, xh, fypage, xh, xhtiktok, xhtiktok, xh",https://www.tiktok.com/@binh____gay/video/7491666602652372225,,nhạc nền  - HIEUTHUHAI,,,
mini_anti_official,277.9K,7471998646016347410,Xứng đáng chunk thân,2025-02-16 12:50:54,2025-05-15 15:23:39,00:26,10.1M,339K,2395,38.1K,23.9K,"tiktokgiaitri, vtmgr, minianti",https://www.tiktok.com/@mini_anti_official/video/7471998646016347410,7.471998703349747e+18,nhạc nền - MiNi Anti,14 videos,MiNi Anti,False
xudolly.24,919.7K,7486027091041930504,Học viên của tuiii 🤭,2025-03-26 08:08:26,2025-05-15 15:23:53,00:20,5.2M,121.7K,579,1832,7055,"xudolly, bartender, barskills, bartricks, flairshow, flairbartender, hocbartenderodau, firstfootstepsgroup, flairbartending",https://www.tiktok.com/@xudolly.24/video/7486027091041930504,,SỰ NGHIỆP CHƯỚNG - Pháo,,,
danhfm11,43.1K,7476272047941831954,Nay đi đá banh gặp ngay thất tình,2025-02-28 01:13:53,2025-05-15 15:24:06,00:10,11M,261.3K,2803,13.7K,12.8K,"danhfm, bóngđá, bóngđáphủi, phủi",https://www.tiktok.com/@danhfm11/video/7476272047941831954,7.104852704798838e+18,nhạc nền - ⚽ Thúy Vy,94 videos,Thúy Vy,False
tolahann08,518.6K,7487447235030945030,,2025-03-30 03:59:19,2025-05-15 15:24:23,00:15,9.5M,678.2K,11.5K,30.6K,49.9K,,https://www.tiktok.com/@tolahann08/video/7487447235030945030,7.350337124551429e+18,nhạc nền - 𝙄𝙧𝙞𝙨,28.1K videos,𝙞𝙧𝙞𝙨,False
bum.dai.chien,99.7K,7481661127974341906,Anh xòe đôi bàn tay trắng ba má em mắng không có tương lai…🤭🙃🙃🙃,2025-03-14 13:46:16,2025-05-15 15:24:38,00:19,4.9M,111.1K,907,3850,3513,"anh3bum, 70tayninh, skill, bongda",https://www.tiktok.com/@bum.dai.chien/video/7481661127974341906,7.481661159146393e+18,nhạc nền - Anh 3 Bum,96 videos,Anh 3 Bum,False
vanhlive11,80.9K,7472313596563836168,Đúng Đen 😑,2025-02-17 09:13:04,2025-05-15 15:24:51,00:15,1.6M,51.6K,899,815,2901,"xuhuong, trending, theanh28",https://www.tiktok.com/@vanhlive11/video/7472313596563836168,7.438590596836593e+18,nhạc nền - Mịn Da 101,38 videos,Mịn Da 101,False
minhquann0906,12.4K,7492777018426182930,🫣,2025-04-13 12:41:35,2025-05-15 15:25:05,00:14,13.5M,419.2K,6457,25.7K,17.5K,"bodoibienphong, hocvienbienphong, xuhuong",https://www.tiktok.com/@minhquann0906/video/7492777018426182930,7.434096170597584e+18,original sound - kkiividd,4345 videos,KIIVID,False
chinasong520,1M,7502415466971909394,เขาไม่เคยสนใจฉันอยู่แล้ว。。。。。,2025-05-09 12:03:42,2025-05-15 15:25:20,00:16,700.9K,47.1K,127,1050,6570,"预谋, เพลงจีนแปลไทย, chinasong520, เพลงจีนฮิตในtiktok, แปลเพลงจีน, คําอ่านไทย",https://www.tiktok.com/@chinasong520/video/7502415466971909394,7.502415482939641e+18,เสียงต้นฉบับ - Chinasong520,101 videos,Chinasong520,True
khuyn_1617,3465,7479608560956067080,Chú đợi cháu lớn nhé…,2025-03-09 01:01:15,2025-05-15 15:25:38,00:16,3.8M,216.1K,979,11.2K,8556,"tinhyeuchuchau, lq1, hauphuongvungchac, capcut, trend",https://www.tiktok.com/@khuyn_1617/video/7479608560956067080,7.473861145435819e+18,nhạc nền - 𝚜𝚘 𝚜𝚊𝚍 𝚌𝚞̛̣𝚌 𝚖𝚊̣𝚗𝚑,4239 videos,𝚜𝚘 𝚜𝚊𝚍 𝚌𝚞̛̣𝚌 𝚖𝚊̣𝚗𝚑,False
24h.tinmoi,2.1M,7493468320130239751,YAMAL NHƯNG LẠI RẤT NEYMAR,2025-04-15 09:24:12,2025-05-15 15:25:52,00:12,,42.8K,313,1338,1927,"24hmedia, 24hbongda, lamineyamal, barcelona, neymar, thethaomoingay, sportsontiktok",https://www.tiktok.com/@24h.tinmoi/video/7493468320130239751,,Chill Melody - DJ ChiuChiu,,,
live.mailk,103.2K,7490154248823524663,(Ngày18) thử thách mỗi ngày chơi 1ad. Tâm điểm tướng hnay Moren,2025-04-06 11:03:54,2025-05-15 15:26:05,06:30,687.2K,29.5K,308,346,1361,"mailk, livemailk, lienquanmobile, nuxathuso1vn",https://www.tiktok.com/@live.mailk/video/7490154248823524663,7.490154306226851e+18,nhạc nền - MaiLk,1 videos,MaiLk,False
mothaycau,38.3K,7494234585983732999,,2025-04-17 10:57:42,2025-05-15 15:26:19,00:13,,15K,9091,12.7K,1584,"ddnxuhuong, fyp, tamtrang, mothaycau",https://www.tiktok.com/@mothaycau/video/7494234585983732999,,nhạc nền - ngủ gật 😴 - wantYOUTUBEmine!,,,
no1vinahouse,330.1K,7474189361836330241,NHẠC BÁO THỨC 2025 REMIX - MASHUP HOT TIKTOK,2025-02-22 10:31:59,2025-05-15 15:26:33,10:44,,188.8K,1544,11.6K,19.8K,"no1vinahouse, nhacremix, nhachaymoingay, nhachaymoingay❤️, nhacnaychillphet",https://www.tiktok.com/@no1vinahouse/video/7474189361836330241,7.474074091352362e+18,nhạc nền - No1 Vinahouse,2408 videos,No1 Vinahouse,False
nicememe01,35.2K,7472989289253489928,,2025-02-19 04:55:06,2025-05-15 15:26:49,00:06,4.2M,212.7K,1226,90K,8942,"meme, funnyvideos, haihuocvuinhon, xuhuong",https://www.tiktok.com/@nicememe01/video/7472989289253489928,6.969610706656382e+18,Originalton,138.6K videos,☁︎J̌ P☁︎,False
nguyn.xun.son80,61.5K,7491512970644589831,+1 Xuân Son yêu vợ 🤣,2025-04-10 02:56:26,2025-05-15 15:27:03,00:28,959.2K,40.6K,1080,1527,3646,"rafaelsonfernandes, nguyenxuanson, xuanson, vietnam, doituyenvietnam, xunghuong, trending",https://www.tiktok.com/@nguyn.xun.son80/video/7491512970644589831,7.461109414481694e+18,nhạc nền - BThuyz 💗,485 videos,BThuyz 💗,False
kslow02,221.4K,7489391903348165943,3 anh này hài thật:)),2025-04-04 09:45:37,2025-05-15 15:27:19,01:12,,62.9K,284,563,3014,"xuhuong, freefire, kslowff",https://www.tiktok.com/@kslow02/video/7489391903348165943,7.308916511438147e+18,nhạc nền - Sea Mix,58.7K videos,SEA Vinahouse,False
minh_hieu_358,246.8K,7486833988422634757,Minh Hiếu ❤💪,2025-03-28 12:19:36,2025-05-15 15:27:37,00:16,2.7M,91.3K,395,1004,3850,"hoangminhhieu1204, hieuhaobapgao_family🌽, fanhoangminhhieu🌱, gãytvmedia, gãytv, xhuongtiktok, xuhuong2024, xhtiktok",https://www.tiktok.com/@minh_hieu_358/video/7486833988422634757,7.486833975869165e+18,nhạc nền - Hoàng Minh Hiếu,72 videos,Hoàng Minh Hiếu,False
tiktoktienanh,1.3M,7473157205915651335,Lượt đi còn bị gank chứ lượt về thì ...,2025-02-19 15:46:42,2025-05-15 15:27:54,01:06,,318.2K,3472,15.6K,19.9K,"matienanh, realmadridcf, mancity, championsleague",https://www.tiktok.com/@tiktoktienanh/video/7473157205915651335,7.473157314678787e+18,nhạc nền - Mã Tiến Anh,43 videos,Mã Tiến Anh,False
reviewtot8866,56.3K,7499083372828871944,,2025-04-30 12:33:28,2025-05-15 15:28:11,00:24,,22.5K,229,8284,1342,"xuhuongtiktok, meme, funnyvideos, haihuocvuinhon",https://www.tiktok.com/@reviewtot8866/video/7499083372828871944,6.969610706656382e+18,Originalton,138.6K videos,☁︎J̌ P☁︎,False
h.......2007,135,7501990464229313810,rán trứng,2025-05-08 08:34:28,2025-05-15 15:28:29,01:24,915.8K,23K,3855,63.1K,1042,miale,https://www.tiktok.com/@h.......2007/video/7501990464229313810,7.501990513781018e+18,nhạc nền - thắng❤️‍🩹,1 videos,xoăn❌️,False
ttruc.__,3.3M,7479390629177396488,F3 vàng tươi 😆 | dc:,2025-03-08 10:55:34,2025-05-15 15:28:45,00:22,3.4M,261.4K,915,6043,8128,,https://www.tiktok.com/@ttruc.__/video/7479390629177396488,7.467176178655219e+18,Nơi Này Có Hiếu,173.9K videos,Minh Hiếu 🌨,False
,,7486802793588739334,,2025-03-28 10:18:33,2025-05-15 15:29:02,,,37,,,,,,,,,,
aehuyhung,306.4K,7486802793588739334,Thật là một tư liệu đáng quý Chân thành cảm ơn tất cả mọi người đã ủng hộ AE Huy Hùng,2025-03-28 10:18:33,2025-05-15 15:29:49,00:20,17.9M,575.4K,6733,10.2K,36.7K,"chauxuanhuy, chauxuanhung, aehuyhung",https://www.tiktok.com/@aehuyhung/video/7486802793588739334,,nhạc nền  - Châu Xuân Huy,,,
nguoikesu3041975,35.9K,7498563196689599752,Video chỉ mang tính chất giải trí,2025-04-29 02:54:55,2025-05-15 15:30:02,02:33,3.7M,88.1K,2605,16K,8180,"giaiphongmiennam, thongnhatdatnuoc, trending, tiktok",https://www.tiktok.com/@nguoikesu3041975/video/7498563196689599752,7.49856323494252e+18,nhạc nền - nguoikesu3041975,388 videos,nguoikesu3041975,True
cuonglisuvietnam,3449,7497646599812697352,Em tệ lắm😅😅,2025-04-26 15:38:03,2025-05-15 15:30:19,00:24,8.7M,376.3K,18.4K,360.5K,16.1K,"cườnglisu, giảitrí",https://www.tiktok.com/@cuonglisuvietnam/video/7497646599812697352,7.497646629773577e+18,nhạc nền - CƯỜNG LISU VIỆT NAM (同高強 )❤️,45 videos,CƯỜNG LISU VIỆT NAM (同高強 )❤️,False
_____tionugroho_____,1M,7478510166330199351,Reaksi semua orang terhadap bounty pertama Luffy 🔥,2025-03-06 01:58:55,2025-05-15 15:30:36,01:10,,1.5M,5770,22.9K,131.6K,"onepiece, onepieceedit, luffy, shanks, fyp, furikenn",https://www.tiktok.com/@_____tionugroho_____/video/7478510166330199351,7.47338829666206e+18,Butterfly,3632 videos,furikenn,False
nan_nan175ii,408.3K,7494691208896253191,🤍,2025-04-18 16:29:38,2025-05-15 15:30:56,00:08,,1.1M,11K,30.3K,41.2K,"time_black🖤🥀, min_jiza✨🌈🌻, foryou, fypシ, fyp",https://www.tiktok.com/@nan_nan175ii/video/7494691208896253191,7.277184708130246e+18,សំឡេងដើម - 𝙋𝙃𝘼 𝙉𝙄𝙏🎟️ 𝗘𝗗𝗜𝗧🇰🇭,66.6K videos,PHANITH,False
ttveres,960.3K,7483011246183222536,Tôi sẽ bảo vệ Gamtoh và cái kết,2025-03-18 05:05:24,2025-05-15 15:31:14,07:43,641.1K,20K,336,206,885,"lienquan, lienquanmobile, ddssmua2",https://www.tiktok.com/@ttveres/video/7483011246183222536,7.483011477394296e+18,nhạc nền - Tổng Thống Veres,1 videos,Tổng Thống Veres,False
xphap_,571.1K,7495292627508628743,“Mùa hạ về trong lòng nhớ thương..”,2025-04-20 07:23:26,2025-05-15 15:31:28,00:20,,568.2K,3410,28.9K,52.7K,"hanhlangcu, longnonla",https://www.tiktok.com/@xphap_/video/7495292627508628743,,nhạc nền - ᴀɴιмᴇ cнιʟʟ мusιc ♬ - ᴀɴιмᴇ cнιʟʟ мusιc ♬♬,,,
venevy_,35.2K,7481553591342353672,Nhanh gọn lẹ🤓,2025-03-14 06:48:58,2025-05-15 15:31:40,00:14,1.9M,86.1K,1825,24.4K,6818,"fyp, xuhuongtiktok, viral",https://www.tiktok.com/@venevy_/video/7481553591342353672,7.334556551128403e+18,nhạc nền - tao là ....,73 videos,starboy,False
26062002tn,780.1K,7472354326271364370,Xem tí bói,2025-02-17 11:51:07,2025-05-15 15:31:58,01:08,2M,83.2K,1302,2625,7359,"nct, theanh28",https://www.tiktok.com/@26062002tn/video/7472354326271364370,7.472354438657674e+18,nhạc nền - Nguyễn Chí Thanh,10 videos,Nguyễn Chí Thanh,False
tystore1,24.5K,7487467348388007223,đú trend,2025-03-30 05:17:22,2025-05-15 15:32:16,00:08,1.2M,132.1K,594,7253,11.7K,"xuhuong, tiktok, viral, kamenrider, henshin, cosplay, kamenriderkabuto",https://www.tiktok.com/@tystore1/video/7487467348388007223,7.487467364339355e+18,nhạc nền - TY store 🛒,1 videos,TY store 🛒,False
phamquynhhoaa,2.7M,7489051999061675269,+ một máy cưới sớm 🥰💍,2025-04-03 11:46:37,2025-05-15 15:32:30,00:13,4.4M,223.3K,2361,12.7K,10.8K,,https://www.tiktok.com/@phamquynhhoaa/video/7489051999061675269,7.37330167835278e+18,nhạc nền - khanh nhat,8651 videos,khanh nhat,False
taitc2000,1.2M,7487864985222270214,Đồ này đẹp,2025-03-31 07:00:24,2025-05-15 15:32:46,01:11,903.6K,25K,328,319,1539,"taitc, nhasangtaofreefire, gamingontiktok, tiecngufreefire",https://www.tiktok.com/@taitc2000/video/7487864985222270214,7.487865003966467e+18,nhạc nền - TÀI TC 🇻🇳,6 videos,TÀI TC 🇻🇳,False
beritaselebgram_disini,2892,7495677475721186565,😝,2025-04-21 08:16:51,2025-05-15 15:33:02,00:21,19.6M,1.2M,9300,28.3K,37.3K,"dilanjaniyar, vs, safnoviart, dilan, fypage, fyp, fypシ゚, fypdong, fypdong, fyppppppppppppppppppppppp",https://www.tiktok.com/@beritaselebgram_disini/video/7495677475721186565,7.438398598619975e+18,suara asli - saqippudin,32.9K videos,saqippudin,False
bongda_gavangtv,2.1M,7488704472349248774,Anh tên Antony,2025-04-02 13:18:02,2025-05-15 15:33:19,00:20,2.4M,70K,708,6501,5541,"fyp, foryou, football",https://www.tiktok.com/@bongda_gavangtv/video/7488704472349248774,7.488704479835983e+18,nhạc nền - BLV Gà Siêu Phệ,286 videos,BLV Gà Siêu Phệ,False
tinnong75,13.5K,7500408510375628054,cuốc hận,2025-05-04 02:15:41,2025-05-15 15:33:34,01:08,,33.8K,2710,7943,1466,"suhuongtiktok💜, timchanly1♥️",https://www.tiktok.com/@tinnong75/video/7500408510375628054,7.500408514691616e+18,nhạc nền - Tin Nong,1 videos,Tin Nong,False
naa_hwx04,5109,7498955822471417106,"Chúc mừng ngày 30/4/1975 – Ngày Giải phóng miền Nam, thống nhất đất nước! Mãi tự hào về quá khứ, vững bước về tương lai!🇻🇳🔥",2025-04-30 04:18:30,2025-05-15 15:33:48,00:20,1.5M,168.6K,3089,6854,13.4K,"vietnamtoiyeu, chienthang, hochiminhmuonnam🇻🇳, vietnamtoiyeu, giaiphongmiennam, 30, xhuong, xhtiktok, xhuong, xuhuongtiktok",https://www.tiktok.com/@naa_hwx04/video/7498955822471417106,7.498955878558174e+18,nhạc nền - 𝘕ờ 𝘢🧸☁️,21 videos,☞ᴺờ ᵃ☜,False
dungxinh9683,61.8K,7494924220082720008,Kì này nhức đầu rồi nhaaa,2025-04-19 07:33:50,2025-05-15 15:34:03,00:10,,34K,130,2818,1120,,https://www.tiktok.com/@dungxinh9683/video/7494924220082720008,7.494924249833328e+18,nhạc nền - Xuong heo dat Dung Tran,2 videos,Xuong heo dat Dung Tran,False
letuankhang2002,13.4M,7479425360002649345,Em tắm trong tủ quần áo mà hỏng ai tin.,2025-03-08 13:10:20,2025-05-15 15:36:23,02:17,52.2M,3.8M,72.9K,151.6K,136.9K,letuankhang,https://www.tiktok.com/@letuankhang2002/video/7479425360002649345,7.479426016197922e+18,nhạc nền - Lê Tuấn Khang,397 videos,Lê Tuấn Khang,False
myxinhiu_ne,63.8K,7471595792428485906,Con lăng văn cạnh bên một người vô tâm =))),2025-02-15 10:47:37,2025-05-15 15:36:39,00:12,,169.4K,2801,7988,7395,vaiiucuamy,https://www.tiktok.com/@myxinhiu_ne/video/7471595792428485906,7.452548253583347e+18,nhạc nền - Z A U,5787 videos,Andy Rich,False
_____tionugroho_____,1M,7481234878135094533,Luffy kembali ke marineford untuk menyampaikan pesan tersembunyi 🔥,2025-03-13 10:12:12,2025-05-15 15:36:55,01:12,,791K,2731,9953,64.1K,"onepiece, onepieceedit, luffy, marineford, zoro, fyp, furikenn",https://www.tiktok.com/@_____tionugroho_____/video/7481234878135094533,7.47338829666206e+18,Butterfly,3631 videos,furikenn,False
tapp509,84.4K,7484805692176616722,Bao giờ mới tới lượt mình đây,2025-03-23 01:08:46,2025-05-15 15:37:11,00:15,2.7M,114.6K,1166,2471,6539,"nguumavuong, cosplayer, cos, damgiobencon, blackmythwukong, trending",https://www.tiktok.com/@tapp509/video/7484805692176616722,7.115776597071777e+18,Xin Má Rước Dâu Bio Remix,96.6K videos,NPD MUSIC,False
dtqn.14,971.9K,7481277435095321864,có lẽ là nỗi buồn này em nên mang theo hết đi,2025-03-13 12:57:20,2025-05-15 15:37:29,00:15,,170K,2008,7915,26.9K,"ninh09_music, xuhuong, fyp",https://www.tiktok.com/@dtqn.14/video/7481277435095321864,7.350337124551429e+18,nhạc nền - 𝙄𝙧𝙞𝙨,28.1K videos,𝙞𝙧𝙞𝙨,False
its_real_cacarl,18K,7482364136739949842,what happened to you????,2025-03-16 11:14:18,2025-05-15 15:37:45,00:16,1.9M,65K,3933,4183,12.4K,"fyp, help, porkchopsan",https://www.tiktok.com/@its_real_cacarl/video/7482364136739949842,7.432262152389512e+18,nhạc nền - Thái,71.2K videos,Thái,False
hoanglananh31,3.4M,7492025179032407303,c thứt c nói zị đó,2025-04-11 12:04:04,2025-05-15 15:38:00,00:14,7.3M,364.8K,1369,6203,10.9K,,https://www.tiktok.com/@hoanglananh31/video/7492025179032407303,,nhạc nền  - 𝙉𝙞 𝙘ô 𝙡𝙖𝙞 𝘽𝘿,,,
bihayhat,78.6K,7483304309367541000,Cháu em debut ạ 😂😂,2025-03-19 00:02:39,2025-05-15 15:38:11,00:15,13.6M,138.2K,4355,9237,11.5K,"chualanh, hanhphuc, cahat, giadinh",https://www.tiktok.com/@bihayhat/video/7483304309367541000,7.48117602117416e+18,nhạc nền - suyt_đẹp_trai_1985,24.8K videos,suyt_đẹp_trai_1985,False
tingting1305,753,7494588363027123464,,2025-04-18 09:50:32,2025-05-15 15:38:27,00:00,,196.3K,7863,212.7K,7868,"34haiduong🇻🇳, capcut",https://www.tiktok.com/@tingting1305/video/7494588363027123464,7.407683338988686e+18,nhạc nền - 𝐵ô𝓃𝑔 𝒜𝓃𝒽,33.1K videos,𝐵ô𝓃𝑔 𝒜𝓃𝒽,False
thaikha206,8202,7502791531846307080,xe gì tiếp theo đâyy 🤔,2025-05-10 12:23:01,2025-05-15 15:38:45,00:00,,338.1K,1778,12.8K,23.4K,"xedokieng, xedovietnam, xekieng, thaikha, xuhuong, xh, vario",https://www.tiktok.com/@thaikha206/video/7502791531846307080,7.494588400973188e+18,nhạc nền - Thái Kha,77 videos,Thái Kha,False
tofn.official,815.8K,7479043831825059090,Điểm danh phát thiệt mời ❤️,2025-03-07 12:29:49,2025-05-15 15:39:01,00:00,,119.8K,1687,15.2K,5869,tranquoctoan,https://www.tiktok.com/@tofn.official/video/7479043831825059090,7.501186500432907e+18,nhạc nền - Vyle đời thường,14.7K videos,Vyle đời thường,False
a6_k59_yt2,1741,7479043831825059090,ngạo nghễ 10a6😍🤩,2025-03-07 12:29:49,2025-05-15 15:39:16,00:22,688.2K,29.3K,97,718,1206,"capcut, xuhuongtiktok, trangphuctaiche, xhtiktok",https://www.tiktok.com/@a6_k59_yt2/video/7479043831825059090,7.417381447209586e+18,nhạc nền - Cáo 🇰🇷🦊🌸,9343 videos,🦁Mợ 2 🦁 lion🦁,False
26062002tn,780.1K,7482737672595787026,Nhảy tí,2025-03-17 11:23:48,2025-05-15 15:39:32,01:24,647K,26.4K,715,2776,2253,"nct, theanh28",https://www.tiktok.com/@26062002tn/video/7482737672595787026,7.482737905031515e+18,nhạc nền - Nguyễn Chí Thanh ★,4 videos,Nguyễn Chí Thanh,False
huynhmy075,1.1M,7503204738880638215,"❤️ HUỲNH MY : TÔI THAY ĐỔI ĐƯỢC, BẠN THAY ĐỔI ĐƯỢC ! Nếu b biết cố gắng 👆🏻",2025-05-11 15:06:28,2025-05-15 15:39:49,00:19,778.6K,30.6K,365,3118,452,,https://www.tiktok.com/@huynhmy075/video/7503204738880638215,7.372565126169366e+18,nhạc nền - Huỳnh My,9 videos,Huỳnh My,False
weihanxiao999,188.8K,7500911995940637960,Vãi,2025-05-05 10:49:28,2025-05-15 15:40:05,00:08,781.4K,15.8K,258,1825,2756,"道教, 道教文化, 道家文化, 佛教, 风水",https://www.tiktok.com/@weihanxiao999/video/7500911995940637960,7.500912080653585e+18,原声 - 一兮Tiểu Đạo Sĩ,4 videos,一兮Tiểu Đạo Sĩ,False
hoangvinhhh,11.5M,7497455009093684487,Người mà bạn muốn bên cạnh là….? 💗,2025-04-26 03:14:35,2025-05-15 15:40:19,00:18,1.7M,148.9K,2270,10.8K,14.4K,"vinhmc, minecraft",https://www.tiktok.com/@hoangvinhhh/video/7497455009093684487,,Nơi Này Có Anh - Sơn Tùng M-TP,,,
tolahann08,518.6K,7481873535573478664,,2025-03-15 03:30:31,2025-05-15 15:40:31,00:15,,452K,5681,16.6K,28.1K,,https://www.tiktok.com/@tolahann08/video/7481873535573478664,7.38762435098988e+18,nhạc nền - lê gia vị,5776 videos,lê gia vị,False
music63dtv,111.9K,7482045923841854738,""" GU ÂM NHẠC CỦA NETIZEN GIỜ LẠ LẮM "".",2025-03-15 14:39:28,2025-05-15 15:40:48,07:32,4.1M,277.9K,3799,10.5K,53K,"xuhuong, nhachaymoingay, music63dtv, bequy_edit, bequy_2k, agcqn, edit, nhacremix, viral, phaptaba, phaptabaremix, manhba, manhbaremix, nhacremixtrending, trendding, theanh28news, theanh28trending, tiktokgiaitri",https://www.tiktok.com/@music63dtv/video/7482045923841854738,7.467378639454309e+18,ĐỊA ĐÀNG DEMO_HOÀNG OANH FT N2T REMIX,183.7K videos,NVC MUSIC,False
hvn211206,808,7488681159304613126,Có một tuổi trẻ đầy hoài bão và cũng có một tuổi trẻ đầy sai lầm.,2025-04-02 11:47:34,2025-05-15 15:41:06,00:29,575.7K,19.8K,95,485,604,,https://www.tiktok.com/@hvn211206/video/7488681159304613126,7.439648244399623e+18,nhạc nền - Phòng Chống Ma Tuý Đồng Tháp🔫,2607 videos,Phòng Chống Ma Tuý Đồng Tháp🔫,False
thaonewborn,84.2K,7483493842402987271,Cô là ai zợ.khuân mặt tò mò yêu quá trời quá đất🥰,2025-03-19 12:18:08,2025-05-15 15:41:21,00:22,8.2M,632.9K,4462,63.1K,20.5K,,https://www.tiktok.com/@thaonewborn/video/7483493842402987271,,nhạc nền  - DJ ATOM,,,
heinphyo503,114.1K,7472700213606616338,,2025-02-18 10:13:20,2025-05-15 15:41:32,00:17,12.8M,231.9K,3052,2834,18.2K,"filters, effects, ကြည်ရှုသူတိုင်းကျေးဇူးတင်ပါတယ်, foryou, fypシ゚viral, fypシ゚virဒ်တော့fypပေါ်ရောက်ချင်တယ်",https://www.tiktok.com/@heinphyo503/video/7472700213606616338,7.386734405720215e+18,original sound - 🅚🅗🅢 🇲🇲(စခန်းသစ်သား)🇲🇲,119.8K videos,༺ 𝙠𝙖🅄𝙣𝙜 𝙝𝙩𝙚𝙩 𝙨𝙤𝙚😎,False
,,7489625217006849285,,2025-04-05 00:51:00,2025-05-15 15:41:46,,,4568,,,,,,,,,,
dangcapcuakebanlinh,1415,7489625217006849285,kết thúc?,2025-04-05 00:51:00,2025-05-15 15:42:34,01:05,540K,24.8K,327,550,2344,"attackontitan, ytp",https://www.tiktok.com/@dangcapcuakebanlinh/video/7489625217006849285,7.48962527963369e+18,nhạc nền - 🎭PAZZ💫,64 videos,PRAKI,False
maccoaudio7,59.5K,7495346594846477575,"Bé Yêu, Dưới Giường Không Thân p1",2025-04-20 10:52:52,2025-05-15 15:42:48,05:44,1.3M,53.8K,177,1518,7163,"ngontinh, kechuyen, viraltiktok, truyenaudio, viral",https://www.tiktok.com/@maccoaudio7/video/7495346594846477575,7.495347147064249e+18,nhạc nền - Mắc Cỡ Audio,1 videos,Mắc Cỡ Audio,False
ngaideptruyen,12.4K,7490531615316233479,Tòm tem no1VA,2025-04-07 11:28:17,2025-05-15 15:43:03,00:20,4.4M,414.3K,9359,85.7K,41.5K,,https://www.tiktok.com/@ngaideptruyen/video/7490531615316233479,,nhạc nền - Thanh Hoài - 🙍,,,
anhrobem,56K,7481444171916643602,Out Trình 😁,2025-03-13 23:44:22,2025-05-15 15:43:17,00:23,3.2M,128.7K,1986,10.8K,9678,"xuhuong, editbongda, capcut_edit, editvideo, capcut, hagtags, cdtrending",https://www.tiktok.com/@anhrobem/video/7481444171916643602,7.46240596595111e+18,nhạc nền - 𝑷𝒓𝒐𝒎𝒊𝒔𝒆?,10.4K videos,𝑷𝒓𝒐𝒎𝒊𝒔𝒆?,False
tdat21006,1300,7471227966043835655,valentine cuối ngày,2025-02-14 11:00:16,2025-05-15 15:43:45,01:05,368.2K,23.6K,477,1221,3905,,https://www.tiktok.com/@tdat21006/video/7471227966043835655,7.467785494206893e+18,nhạc nền - 🌹𝘿𝘼𝙂𝙊𝙆𝙐𝙕𝙐𝙉🌹,16.2K videos,🌹𝘿𝘼𝙂𝙊𝙆𝙐𝙕𝙐𝙉🌹,False
phuongmychiofficial,4M,7487824988976778551,Cập nhật tình hình tối qua cho người tối cổ 😌,2025-03-31 04:25:11,2025-05-15 15:44:00,00:19,6.3M,260.7K,1602,3505,6400,phuongmychi,https://www.tiktok.com/@phuongmychiofficial/video/7487824988976778551,,nhạc nền - ❤️NgọcLiON💎 - Phương Ngọc💎💸,,,
sin_nmt,524.9K,7480780797914483969,,2025-03-12 04:50:08,2025-05-15 15:44:15,01:01,,96.8K,604,5928,3716,,https://www.tiktok.com/@sin_nmt/video/7480780797914483969,7.301168691641732e+18,nhạc nền - Nghe gió nhớ cố nhân - 听风忆故人,39K videos,Nghe gió nhớ cố nhân - 听风忆故人,False
syber03118,85.7K,7482011883592092935,选择你的天气女友 （原创@垫底辣孩,2025-03-15 12:27:22,2025-05-15 15:44:32,00:12,1.7M,213K,601,5641,17.7K,,https://www.tiktok.com/@syber03118/video/7482011883592092935,7.482011919048494e+18,nhạc nền - 赛博子,133 videos,赛博子,False
laochen017,16.9K,7496585617745136897,"""Trận chiến này, cuối cùng vẫn là tôi chiến thắng""",2025-04-23 19:00:54,2025-05-15 15:44:49,00:14,570.3K,39.8K,384,2063,3447,"xhs, conquay, tuoitho, fyp",https://www.tiktok.com/@laochen017/video/7496585617745136897,7.496585896687455e+18,nhạc nền - 陈老,16 videos,Nào Giàu Đổi Tên...,False
thanhtuyendaily,2.1M,7475185721645468935,Biết tạo dáng chụp hình cool ngầu gì chưa người đẹp 🤣🤣,2025-02-25 02:58:23,2025-05-15 15:45:03,00:18,9.3M,297.1K,1031,2429,6754,,https://www.tiktok.com/@thanhtuyendaily/video/7475185721645468935,,nhạc nền  - Giang nhõ 🐍🏳️‍🌈,,,
solai.28,1.2M,7489434372815195398,"Hẹn hò ai đó bao lần,",2025-04-04 12:30:25,2025-05-15 15:45:16,00:25,6.2M,288.8K,5513,6113,21.5K,solai,https://www.tiktok.com/@solai.28/video/7489434372815195398,7.484268949736033e+18,nhạc nền - Hưng Phú Hào,183K videos,Hưng Phú Hào,False
